Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_237232044_14,9.9377,1.05,23.540678,0.028163849059371446,0.0017919353671327612,-0.0017919353671327612,0.0180603,0.0050878,-0.0070216,TGLC
TIC_237232044_16,9.9377,1.0,23.540678,0.028163849059371446,0.0017919353671327612,-0.0017919353671327612,0.0279581,0.0038933,-0.0041808,TGLC
TIC_237232044_24,9.9377,1.0,23.540678,0.028163849059371446,0.0017919353671327612,-0.0017919353671327612,0.0316799,0.0038739,-0.0036522,TGLC
TIC_237232044_18,9.9377,1.0,23.540678,0.028163849059371446,0.0017919353671327612,-0.0017919353671327612,0.0147436,0.0107083,-0.0077344,TGLC
TIC_237232044_20,9.9377,1.02,23.540678,0.028163849059371446,0.0017919353671327612,-0.0017919353671327612,0.05225,0.0069339,-0.0068137,TGLC
TIC_237232044_50,9.9377,1.01,23.540678,0.028163849059371446,0.0017919353671327612,-0.0017919353671327612,0.0162362,0.0087147,-0.0081778,TGLC
TIC_237232044_40,9.9377,1.0,23.540678,0.028163849059371446,0.0017919353671327612,-0.0017919353671327612,0.0248843,0.0036336,-0.0038614,TGLC
TIC_417931607_48,8.9989,1.0,16.537944,0.023468076584845683,0.0011602484076675657,-0.0011602484076675657,0.026253,0.0022823,-0.0025367,TGLC
TIC_417931607_22,8.9989,1.0,16.537944,0.023468076584845683,0.0011602484076675657,-0.0011602484076675657,0.0128358,0.0098701,-0.0069932,TGLC
TIC_268334473_20,9.52636,1.0,16.7369,0.03236003309891296,0.0010889748812056164,-0.0010889748812056164,0.0341013,0.0034574,-0.0040074,TGLC
TIC_268334473_26,9.52636,1.0,16.7369,0.03236003309891296,0.0010889748812056164,-0.0010889748812056164,0.0321358,0.0037437,-0.0040298,TGLC
TIC_268334473_40,9.52636,1.0,16.7369,0.03236003309891296,0.0010889748812056164,-0.0010889748812056164,0.0303241,0.0025847,-0.0026856,TGLC
TIC_219857012_54,8.2865,1.07,21.269084,0.019187725567331965,0.0005543239582393853,-0.0005543239582393853,0.0211198,0.002988,-0.0027018,TGLC
TIC_219857012_50,8.2865,1.0,21.269084,0.019187725567331965,0.0005543239582393853,-0.0005543239582393853,0.0214804,0.0017298,-0.0019049,TGLC
TIC_219857012_16,8.2865,1.0,21.269084,0.019187725567331965,0.0005543239582393853,-0.0005543239582393853,0.0127018,0.0053743,-0.0061707,TGLC
TIC_219857012_20,8.2865,1.01,21.269084,0.019187725567331965,0.0005543239582393853,-0.0005543239582393853,0.0195585,0.0190052,-0.0115142,TGLC
TIC_219857012_18,8.2865,1.0,21.269084,0.019187725567331965,0.0005543239582393853,-0.0005543239582393853,0.0103904,0.007465,-0.0055332,TGLC
TIC_287080092_50,8.80616,1.02,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0234593,0.0023819,-0.0023252,TGLC
TIC_287080092_22,8.80616,1.0,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0095127,0.0070446,-0.0047305,TGLC
TIC_287080092_54,8.80616,1.07,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0185697,0.0040219,-0.0087696,TGLC
TIC_287080092_24,8.80616,1.01,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0153436,0.0066338,-0.0081308,TGLC
TIC_287080092_18,8.80616,1.0,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0538562,0.0052444,-0.0050964,TGLC
TIC_287080092_20,8.80616,1.0,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0091483,0.0065258,-0.0045236,TGLC
TIC_287080092_26,8.80616,1.01,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0141289,0.0335032,-0.0080897,TGLC
TIC_287080092_48,8.80616,1.03,37.46852,0.020652313577003107,0.0008244867973795573,-0.0008244867973795573,0.0146134,0.0100777,-0.0088336,TGLC
TIC_289580577_40,11.2078,1.0,5.3846104,0.02343017806935333,0.0009659391034828397,-0.0009659391034828397,0.0260431,0.0023471,-0.0024823,TGLC
TIC_289580577_24,11.2078,1.06,5.3846104,0.02343017806935333,0.0009659391034828397,-0.0009659391034828397,0.0137908,0.0149929,-0.0093879,TGLC
TIC_289580577_54,11.2078,1.03,5.3846104,0.02343017806935333,0.0009659391034828397,-0.0009659391034828397,0.0659075,0.0085361,-0.0073199,TGLC
TIC_289580577_14,11.2078,1.0,5.3846104,0.02343017806935333,0.0009659391034828397,-0.0009659391034828397,0.0239033,0.0048637,-0.0059427,TGLC
TIC_289580577_26,11.2078,1.03,5.3846104,0.02343017806935333,0.0009659391034828397,-0.0009659391034828397,0.0096834,0.0105816,-0.0047851,TGLC
TIC_289580577_48,11.2078,1.0,5.3846104,0.02343017806935333,0.0009659391034828397,-0.0009659391034828397,0.0269877,0.0031198,-0.0033338,TGLC
TIC_289580577_16,11.2078,1.09,5.3846104,0.02343017806935333,0.0009659391034828397,-0.0009659391034828397,0.0279855,0.0037802,-0.0040236,TGLC
TIC_9348006_48,10.9184,1.0,10.2405549,0.08888463752696805,0.0018403552986227274,-0.0018403552986227274,0.0927641,0.0016978,-0.0017222,TGLC
TIC_286916251_16,9.69924,1.0,8.765528,0.022898962858257293,0.0011112511897608368,-0.0011112511897608368,0.0117878,0.0068732,-0.0061694,TGLC
TIC_286916251_22,9.69924,1.02,8.765528,0.022898962858257293,0.0011112511897608368,-0.0011112511897608368,0.0121795,0.007119,-0.0063893,TGLC
TIC_8967242_22,8.3662,1.01,7.085738,0.013722928098419067,0.0009199085574675451,-0.0009199085574675451,0.0169066,0.0042534,-0.0063263,TGLC
TIC_166648874_48,12.6196,1.0,15.1454693,0.0781565147236789,0.0,0.0,0.1012224,0.0169637,-0.0144949,TGLC
TIC_166648874_22,12.6196,1.0,15.1454693,0.0781565147236789,0.0,0.0,0.0785796,0.0065981,-0.0058062,TGLC
TIC_142381532_22,9.7722,1.0,38.8,0.08641910227731123,0.004658315526655074,-0.004658315526655074,0.0908772,0.0015849,-0.0017112,TGLC
TIC_142387023_22,8.9754,1.0,22.808533,0.03105774250052857,0.0009781020242033362,-0.0009781020242033362,0.0269032,0.0039489,-0.0043573,TGLC
TIC_142387023_48,8.9754,1.0,22.808533,0.03105774250052857,0.0009781020242033362,-0.0009781020242033362,0.0331243,0.0022413,-0.0024032,TGLC
TIC_348755728_8,13.3462,1.0,4.50638,0.10571172618080935,0.006227436848490337,-0.006227436848490337,0.1129738,0.0067388,-0.0067317,TGLC
TIC_91987762_46,7.4098,1.0,45.52234,0.0535042066515136,0.001839600148422621,-0.001839600148422621,0.0630684,0.0019432,-0.001449,TGLC
TIC_445903569_36,10.2396,1.02,4.0337142,0.05450926119323265,0.004523180631654587,-0.004523180631654587,0.0568497,0.0016012,-0.0016375,TGLC
TIC_445903569_10,10.2396,1.0,4.0337142,0.05450926119323265,0.004523180631654587,-0.004523180631654587,0.0576594,0.0015959,-0.0016749,TGLC
TIC_159781361_24,9.6087,1.03,15.3444,0.027938580177386152,0.001325886492821263,-0.001325886492821263,0.026889,0.0025546,-0.0026016,TGLC
TIC_159781361_16,9.6087,1.0,15.3444,0.027938580177386152,0.001325886492821263,-0.001325886492821263,0.0272672,0.0018379,-0.0019668,TGLC
TIC_159781361_50,9.6087,1.0,15.3444,0.027938580177386152,0.001325886492821263,-0.001325886492821263,0.035562,0.00228,-0.002511,TGLC
TIC_417931300_14,11.1806,1.0,7.768915,0.03091626225954584,0.0028776456536071127,-0.0028776456536071127,0.0134681,0.0101134,-0.0065568,TGLC
TIC_441765914_26,10.8812,1.0,124.72997,0.03972405640535579,0.0021469675338463496,-0.0021469675338463496,0.0388221,0.0037311,-0.0040191,TGLC
TIC_441765914_40,10.8812,1.0,124.72997,0.03972405640535579,0.0021469675338463496,-0.0021469675338463496,0.0404876,0.0024573,-0.0024902,TGLC
TIC_389900760_18,12.8233,1.0,5.7998164,0.07781730169789872,0.003920546213864442,-0.003920546213864442,0.1049346,0.03996,-0.0248313,TGLC
TIC_389900760_24,12.8233,1.0,5.7998164,0.07781730169789872,0.003920546213864442,-0.003920546213864442,0.0709743,0.0190116,-0.0125698,TGLC
TIC_8348911_24,13.5042,1.03,2.326318,0.058827484200618535,0.0042222919604160206,-0.0042222919604160206,0.0698911,0.017171,-0.0128684,TGLC
TIC_289164482_26,10.3543,1.04,2.67963,0.0356530207276476,0.0028534806588530488,-0.0028534806588530488,0.0273392,0.0075273,-0.0058081,TGLC
TIC_289164482_14,10.3543,1.01,2.67963,0.0356530207276476,0.0028534806588530488,-0.0028534806588530488,0.0172607,0.0087621,-0.0076029,TGLC
TIC_401125028_8,11.6955,1.01,5.1750073,0.11690715378160506,0.0057816953870265765,-0.0057816953870265765,0.1263657,0.0058863,-0.004398,TGLC
TIC_382602147_2,13.3147,1.0,2.13570304,0.17267250567960138,0.004526277333011087,-0.004526277333011087,0.1821197,0.0044428,-0.0040123,TGLC
TIC_382602147_28,13.3147,1.0,2.13570304,0.17267250567960138,0.004526277333011087,-0.004526277333011087,0.1756452,0.0032422,-0.0031101,TGLC
TIC_268532343_30,10.8285,1.0,5.842641,0.05810217410444125,0.004320576130562147,-0.004320576130562147,0.0558405,0.0019623,-0.0021728,TGLC
TIC_269333648_8,10.6693,1.0,64.5949,0.062260959978255856,0.003155764878348708,-0.003155764878348708,0.0651447,0.0021443,-0.0022323,TGLC
TIC_269333648_34,10.6693,1.0,64.5949,0.062260959978255856,0.003155764878348708,-0.003155764878348708,0.0528494,0.0021556,-0.0020196,TGLC
TIC_452006073_10,11.8706,1.0,1.266938,0.05010862934982794,0.004077121911500845,-0.004077121911500845,0.0512124,0.0033387,-0.0035728,TGLC
TIC_358070912_36,12.4923,1.0,0.8831331,0.04120170933164788,0.004264191412585094,-0.004264191412585094,0.0458358,0.0025044,-0.0024473,TGLC
TIC_358070912_2,12.4923,1.06,0.8831331,0.04120170933164788,0.004264191412585094,-0.004264191412585094,0.0476826,0.0028982,-0.0030741,TGLC
TIC_358070912_28,12.4923,1.0,0.8831331,0.04120170933164788,0.004264191412585094,-0.004264191412585094,0.0483618,0.0022519,-0.0024706,TGLC
TIC_306648160_12,10.6651,1.0,3.6525145,0.09202225379404003,0.005884154254904876,-0.005884154254904876,0.1000083,0.0016866,-0.001907,TGLC
TIC_391903064_28,8.7843,1.07,4.6657965,0.023971413348059526,0.0,0.0,0.0113388,0.0101932,-0.0065407,TGLC
TIC_391903064_8,8.7843,1.09,4.6657965,0.023971413348059526,0.0,0.0,0.0147876,0.0089626,-0.0061532,TGLC
TIC_391903064_36,8.7843,1.01,4.6657965,0.023971413348059526,0.0,0.0,0.0143374,0.0088194,-0.0063629,TGLC
TIC_391903064_38,8.7843,1.07,4.6657965,0.023971413348059526,0.0,0.0,0.0114457,0.00661,-0.0056823,TGLC
TIC_391903064_30,8.7843,1.06,4.6657965,0.023971413348059526,0.0,0.0,0.0103562,0.0077239,-0.0048914,TGLC
TIC_165464482_22,11.323,1.01,4.33454,0.09337831725891428,0.004990330588503796,-0.004990330588503796,0.1065189,0.0015147,-0.0018437,TGLC
TIC_165464482_16,11.323,1.03,4.33454,0.09337831725891428,0.004990330588503796,-0.004990330588503796,0.0950278,0.0025234,-0.0023081,TGLC
TIC_23769326_50,12.3342,1.0,7.433234,0.08556030435270598,0.005124338901122152,-0.005124338901122152,0.0798909,0.0059607,-0.0069944,TGLC
TIC_23769326_16,12.3342,1.0,7.433234,0.08556030435270598,0.005124338901122152,-0.005124338901122152,0.0834994,0.0030854,-0.0029933,TGLC
TIC_153065527_30,11.2828,1.03,13.1757294,0.046074672940344584,0.0,0.0,0.0532159,0.0046009,-0.0042093,TGLC
TIC_153065527_4,11.2828,1.01,13.1757294,0.046074672940344584,0.0,0.0,0.0471501,0.0063418,-0.0069604,TGLC
TIC_470171739_26,11.1477,1.0,4.6174141,0.09236106017822436,0.004016645039060667,-0.004016645039060667,0.0960911,0.0009543,-0.0010572,TGLC
TIC_470171739_18,11.1477,1.0,4.6174141,0.09236106017822436,0.004016645039060667,-0.004016645039060667,0.0985239,0.0016187,-0.0017043,TGLC
TIC_470171739_24,11.1477,1.0,4.6174141,0.09236106017822436,0.004016645039060667,-0.004016645039060667,0.0745583,0.0046845,-0.0055332,TGLC
TIC_166184428_38,11.0196,1.0,16.336334,0.05889693813710096,0.002960020725483914,-0.002960020725483914,0.0658228,0.0052428,-0.0061273,TGLC
