Star_sector,Tmag,rhat,p,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,value,err1,err2,Pipeline
TIC_288735205_14,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.151153,0.0034817,-0.0029276,QLP
TIC_288735205_51,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1522612,0.0024106,-0.0024927,QLP
TIC_288735205_41,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1526814,0.0013805,-0.0016739,QLP
TIC_288735205_18,11.1534,1.04,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.1456333,0.0033936,-0.0025769,QLP
TIC_288735205_48,11.1534,1.0,3.477978,0.14792631988343571,0.005863757676566665,-0.005863757676566665,0.150324,0.0019497,-0.001884,QLP
TIC_142394656_49,10.1495,1.0,8.1577094,0.09068268315510365,0.0084098639169074,-0.0084098639169074,0.0912697,0.0008875,-0.0009489,QLP
TIC_142394656_41,10.1495,1.0,8.1577094,0.09068268315510365,0.0084098639169074,-0.0084098639169074,0.0904439,0.0010216,-0.0010565,QLP
TIC_142394656_21,10.1495,1.0,8.1577094,0.09068268315510365,0.0084098639169074,-0.0084098639169074,0.092324,0.0013577,-0.0014263,QLP
TIC_219854185_50,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0769517,0.0010403,-0.0010994,QLP
TIC_219854185_40,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0765012,0.0009538,-0.0009582,QLP
TIC_219854185_16,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0778864,0.0010229,-0.0010769,QLP
TIC_219854185_48,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0703776,0.0017067,-0.0018781,QLP
TIC_219854185_53,10.8041,1.01,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0763911,0.0007567,-0.0007856,QLP
TIC_219854185_22,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0767923,0.0009964,-0.0011584,QLP
TIC_219854185_49,10.8041,1.01,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0748778,0.0009446,-0.0009602,QLP
TIC_219854185_54,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0773178,0.0012471,-0.0011417,QLP
TIC_219854185_15,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0783062,0.0012516,-0.0012985,QLP
TIC_219854185_47,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0760474,0.0009178,-0.0009086,QLP
TIC_219854185_18,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0767813,0.0018414,-0.001994,QLP
TIC_219854185_25,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0770366,0.0010447,-0.0010917,QLP
TIC_219854185_23,10.8041,1.0,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0764481,0.0013,-0.0013512,QLP
TIC_219854185_20,10.8041,1.01,3.9443715,0.07620418967299027,0.0026541455237828943,-0.0026541455237828943,0.0777746,0.0008742,-0.0009575,QLP
