420112589,2264839957167921024,20
237104103,1647136729864424576,53
150098860,5481210874877547904,31
271971130,5262666416118954368,36
55525572,4665704096987467776,9
37770169,2912264564319611136,6
198485881,1716345832872291968,21
288735205,2294170838587572736,40
349576261,5288681857665822080,5
349095149,5282270085669557504,30
335590096,3571038605366263424,46
237922465,4680527991927519744,28
229742722,2259354802894412928,23
361343239,5305241494923209856,37
264678534,2300641567596591488,25
54002556,2453680078509741056,3
271893367,5262709709389254528,2
394050135,2296342614570999552,19
369327947,6347643496607835520,12
220479565,4770828304936109056,33
95057860,2997312063605005056,33
441738827,1652137995942479744,25
259168516,2242756094328104576,20
190496853,5524780333100885888,8
259168516,2242756094328104576,24
268301217,5489726768531119616,34
239816546,3445148131761842944,19
179317684,4651366263526130816,6
408636441,2216420110788943744,24
179317684,4651366263526130816,27
460205581,5251470948229949568,10
258920431,2254929887069708160,48
231702397,6411096106487783296,27
349576261,5288681857665822080,28
218795833,5707485527450614656,7
230001847,2239684947894267392,50
144193715,6565868036138018304,28
260004324,5500061456275483776,27
441738827,1652137995942479744,51
55525572,4665704096987467776,37
428787891,570653411060484480,53
393831507,4009018273332089088,22
229510866,2241587416547315584,54
193641523,5880886001621564928,11
55525572,4665704096987467776,36
237104103,1647136729864424576,40
468574941,538759464958942208,19
235683377,2265154211335825152,25
148673433,784983789642216320,48
321669174,1416730563570869376,47
70524163,4968289907406396160,3
219016883,1694625251248104832,21
349576261,5288681857665822080,27
342642208,4525545299652540672,40
202426247,1620024491110370688,14
271893367,5262709709389254528,3
179317684,4651366263526130816,38
298663873,2151078741786155008,21
176956893,5280444557068991616,2
172370679,2073530190996615424,14
169249234,3802583419029393152,35
198485881,1716345832872291968,40
229742722,2259354802894412928,17
176956893,5280444557068991616,6
279947414,568619413331898240,26
83092282,5516690878153930240,34
219854185,1650851223740149504,22
209459275,5057924844082070016,31
393831507,4009018273332089088,49
258920431,2254929887069708160,15
362249359,5250780970316845696,9
95057860,2997312063605005056,6
321857016,2221164434736927360,24
140691463,4624979393181971328,12
230001847,2239684947894267392,51
140691463,4624979393181971328,37
176956893,5280444557068991616,7
259168516,2242756094328104576,19
55650590,4665277593852295424,11
219854519,1636984973365053056,41
339672028,5486322710592888064,3
229510866,2241587416547315584,23
229510866,2241587416547315584,53
410214986,6387058411482257536,1
1003831,5710154317045164416,34
229510866,2241587416547315584,15
162802770,5382970374226953600,36
207141131,4728513943538448512,29
198008005,4683737294569921664,31
176956893,5280444557068991616,38
350618622,4767547667180525696,28
140691463,4624979393181971328,32
199376584,2056007995732413312,41
441738827,1652137995942479744,19
199376584,2056007995732413312,14
349576261,5288681857665822080,12
220479565,4770828304936109056,31
350618622,4767547667180525696,13
298663873,2151078741786155008,22
237104103,1647136729864424576,14
396562848,549007291282705024,19
150098860,5481210874877547904,8
55650590,4665277593852295424,3
410214986,6387058411482257536,27
441738827,1652137995942479744,18
176956893,5280444557068991616,39
219854519,1636984973365053056,48
300038935,5268547016621360768,33
394561119,5192364501633274880,11
140691463,4624979393181971328,2
362249359,5250780970316845696,37
428787891,570653411060484480,26
219854519,1636984973365053056,19
49428710,3793743895297313408,46
235683377,2265154211335825152,14
180695581,1476485996883837184,49
235683377,2265154211335825152,40
229742722,2259354802894412928,14
417646390,497750842338402560,19
37770169,2912264564319611136,33
350618622,4767547667180525696,38
207110080,4727755005637190016,29
10837041,2471334872292963456,30
392476080,4558177980124887936,25
180695581,1476485996883837184,22
118327550,5001098681543159040,29
350618622,4767547667180525696,30
349095149,5282270085669557504,10
95660472,876608292608416512,46
395171208,1978027916667478656,15
150098860,5481210874877547904,30
258920431,2254929887069708160,23
140691463,4624979393181971328,30
124379043,2913482170369046656,33
198485881,1716345832872291968,26
55525572,4665704096987467776,13
55525572,4665704096987467776,12
55650590,4665277593852295424,2
229742722,2259354802894412928,53
271971130,5262666416118954368,37
387690507,3353218995355814656,45
387690507,3353218995355814656,6
12421862,2333676738050041728,2
395393265,562109759036198272,18
235683377,2265154211335825152,49
300038935,5268547016621360768,3
219854519,1636984973365053056,14
439867639,2498140931418172416,4
179034327,4895489043507741440,31
235683377,2265154211335825152,21
258920431,2254929887069708160,40
147950620,1074139748425931008,14
7548817,2115776451371641984,26
239816546,3445148131761842944,45
293954617,2089570519439964416,41
289661991,1117620107545810944,14
229510866,2241587416547315584,47
290131778,6790773586276283648,28
288735205,2294170838587572736,47
335630746,3607877948613218304,10
240823272,404433018447476096,17
200723869,4747624104168195072,4
349095149,5282270085669557504,3
271893367,5262709709389254528,37
372172128,6375983988633147392,27
116483514,1401760747118886016,24
258920431,2254929887069708160,18
237104103,1647136729864424576,22
260004324,5500061456275483776,13
349095149,5282270085669557504,9
260004324,5500061456275483776,2
220479565,4770828304936109056,30
349576261,5288681857665822080,2
394050135,2296342614570999552,25
235683377,2265154211335825152,24
204650483,3476605537386300032,10
142394656,1675923009431370880,21
259168516,2242756094328104576,22
83092282,5516690878153930240,35
333657795,30398648945512960,42
55650590,4665277593852295424,28
258920431,2254929887069708160,54
220076110,3222453935725951488,6
207141131,4728513943538448512,3
280206394,5313031504751276032,9
271971130,5262666416118954368,30
201248411,4923860051276772608,2
320004517,6641996571978861440,27
258920431,2254929887069708160,51
70899085,3189306030970782208,32
263179590,3330907293088717824,6
350618622,4767547667180525696,4
387690507,3353218995355814656,33
394918211,5197568146570178176,38
140691463,4624979393181971328,36
116483514,1401760747118886016,51
271971130,5262666416118954368,7
55525572,4665704096987467776,4
441738827,1652137995942479744,23
237922465,4680527991927519744,30
258920431,2254929887069708160,50
204650483,3476605537386300032,37
179317684,4651366263526130816,37
264678534,2300641567596591488,19
417646390,497750842338402560,53
271893367,5262709709389254528,12
271893367,5262709709389254528,5
219854185,1650851223740149504,54
349576261,5288681857665822080,7
351601843,6426188308031756288,27
219854185,1650851223740149504,50
245509452,454187981188647168,18
178162579,3046327742219111808,7
395393265,562109759036198272,19
258920431,2254929887069708160,19
464300749,5351820556994135296,10
376637093,2226107083103120640,25
349095149,5282270085669557504,7
441738827,1652137995942479744,50
179317684,4651366263526130816,3
235683377,2265154211335825152,15
219854519,1636984973365053056,23
147950620,1074139748425931008,47
394050135,2296342614570999552,14
148673433,784983789642216320,22
179317684,4651366263526130816,2
230001847,2239684947894267392,47
229510866,2241587416547315584,19
200322593,4785886941312921344,4
119584412,3980045523465047168,22
116483514,1401760747118886016,16
349576261,5288681857665822080,1
259168516,2242756094328104576,41
8599009,4524517290642206336,53
441738827,1652137995942479744,47
147950620,1074139748425931008,48
220479565,4770828304936109056,10
237104103,1647136729864424576,55
298663873,2151078741786155008,16
329148988,2199658670194983040,16
422756130,534988616816537728,24
