#
#
#*******************************************************************************
#Ephemeris / WWW_USER Sun Jan 15 19:50:20 2023 Pasadena, USA      / Horizons
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE441}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2022-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2024-Jan-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,Calendar Date (TDB),X,Y,Z,LT,RG,RR,
2459915.958333333, A.D. 2022-Dec-02 11:00:00.0000,  3.303828714770872E-01,  8.520495426964779E-01,  3.682593963990792E-01,  5.690442821814131E-03,  9.852696321367754E-01,  1.889079485702084E-04,
2459916.000000000, A.D. 2022-Dec-02 12:00:00.0000,  3.296866683851054E-01,  8.522826116693751E-01,  3.683647860098310E-01,  5.690487714812177E-03,  9.852774051184316E-01,  1.841955946917697E-04,
2459916.041666667, A.D. 2022-Dec-02 13:00:00.0000,  3.289901786774959E-01,  8.525149856687929E-01,  3.684700217239026E-01,  5.690531474089240E-03,  9.852849818023850E-01,  1.794855917687923E-04,
2459916.083333333, A.D. 2022-Dec-02 14:00:00.0000,  3.282934044348538E-01,  8.527466644391694E-01,  3.685751023281445E-01,  5.690574100162610E-03,  9.852923622782012E-01,  1.747775368713936E-04,
2459916.125000000, A.D. 2022-Dec-02 15:00:00.0000,  3.275963477188036E-01,  8.529776477136396E-01,  3.686800266207795E-01,  5.690615593452499E-03,  9.852995466186372E-01,  1.700710261419641E-04,
2459916.166666667, A.D. 2022-Dec-02 16:00:00.0000,  3.268990105727412E-01,  8.532079352138641E-01,  3.687847934108833E-01,  5.690655954281812E-03,  9.853065348796030E-01,  1.653656547566866E-04,
2459916.208333333, A.D. 2022-Dec-02 17:00:00.0000,  3.262013950225664E-01,  8.534375266498572E-01,  3.688894015178724E-01,  5.690695182875919E-03,  9.853133271001200E-01,  1.606610168842403E-04,
2459916.250000000, A.D. 2022-Dec-02 18:00:00.0000,  3.255035030773951E-01,  8.536664217198221E-01,  3.689938497710054E-01,  5.690733279362403E-03,  9.853199233022786E-01,  1.559567056376963E-04,
2459916.291666667, A.D. 2022-Dec-02 19:00:00.0000,  3.248053367302637E-01,  8.538946201099846E-01,  3.690981370088903E-01,  5.690770243770796E-03,  9.853263234911916E-01,  1.512523130249522E-04,
2459916.333333333, A.D. 2022-Dec-02 20:00:00.0000,  3.241068979588123E-01,  8.541221214944348E-01,  3.692022620790046E-01,  5.690806076032311E-03,  9.853325276549497E-01,  1.465474298920905E-04,
2459916.375000000, A.D. 2022-Dec-02 21:00:00.0000,  3.234081887259658E-01,  8.543489255349638E-01,  3.693062238372199E-01,  5.690840775979553E-03,  9.853385357645685E-01,  1.418416458658373E-04,
2459916.416666667, A.D. 2022-Dec-02 22:00:00.0000,  3.227092109805924E-01,  8.545750318809092E-01,  3.694100211473390E-01,  5.690874343346219E-03,  9.853443477739398E-01,  1.371345492882648E-04,
2459916.458333333, A.D. 2022-Dec-02 23:00:00.0000,  3.220099666581607E-01,  8.548004401689966E-01,  3.695136528806346E-01,  5.690906777766782E-03,  9.853499636197742E-01,  1.324257271499496E-04,
2459916.500000000, A.D. 2022-Dec-03 00:00:00.0000,  3.213104576813806E-01,  8.550251500231855E-01,  3.696171179154010E-01,  5.690938078776154E-03,  9.853553832215445E-01,  1.277147650156037E-04,
2459916.541666667, A.D. 2022-Dec-03 01:00:00.0000,  3.206106859608205E-01,  8.552491610545194E-01,  3.697204151365094E-01,  5.690968245809340E-03,  9.853606064814242E-01,  1.230012469446911E-04,
2459916.583333333, A.D. 2022-Dec-03 02:00:00.0000,  3.199106533955910E-01,  8.554724728609516E-01,  3.698235434349645E-01,  5.690997278201057E-03,  9.853656332842234E-01,  1.182847554173513E-04,
2459916.625000000, A.D. 2022-Dec-03 03:00:00.0000,  3.192103618738746E-01,  8.556950850272206E-01,  3.699265017074768E-01,  5.691025175185343E-03,  9.853704634973205E-01,  1.135648712364852E-04,
2459916.666666667, A.D. 2022-Dec-03 04:00:00.0000,  3.185098132735921E-01,  8.559169971246763E-01,  3.700292888560310E-01,  5.691051935895155E-03,  9.853750969705911E-01,  1.088411734465210E-04,
2459916.708333333, A.D. 2022-Dec-03 05:00:00.0000,  3.178090094629847E-01,  8.561382087111316E-01,  3.701319037874645E-01,  5.691077559361927E-03,  9.853795335363331E-01,  1.041132392378815E-04,
2459916.750000000, A.D. 2022-Dec-03 06:00:00.0000,  3.171079523012146E-01,  8.563587193307048E-01,  3.702343454130456E-01,  5.691102044515109E-03,  9.853837730091868E-01,  9.938064385369286E-05,
2459916.791666667, A.D. 2022-Dec-03 07:00:00.0000,  3.164066436389479E-01,  8.565785285136666E-01,  3.703366126480594E-01,  5.691125390181693E-03,  9.853878151860521E-01,  9.464296049094846E-05,
2459916.833333333, A.D. 2022-Dec-03 08:00:00.0000,  3.157050853189398E-01,  8.567976357762817E-01,  3.704387044113947E-01,  5.691147595085707E-03,  9.853916598460012E-01,  8.989976020133729E-05,
2459916.875000000, A.D. 2022-Dec-03 09:00:00.0000,  3.150032791766146E-01,  8.570160406206511E-01,  3.705406196251330E-01,  5.691168657847686E-03,  9.853953067501872E-01,  8.515061178907813E-05,
2459916.916666667, A.D. 2022-Dec-03 10:00:00.0000,  3.143012270406356E-01,  8.572337425345536E-01,  3.706423572141433E-01,  5.691188576984113E-03,  9.853987556417469E-01,  8.039508170428633E-05,
2459916.958333333, A.D. 2022-Dec-03 11:00:00.0000,  3.135989307334798E-01,  8.574507409912846E-01,  3.707439161056744E-01,  5.691207350906850E-03,  9.854020062457028E-01,  7.563273393553607E-05,
