#*******************************************************************************
# Revised: Nov 19, 2019              TESS / (Earth)                          -95
#                        https://tess.gsfc.nasa.gov/index.html 
#                   http://spaceflight101.com/tess/tess-orbit-design/ 
#
# BACKGROUND:
#  The NASA Transitting Exoplanet Survey Satellite (TESS) mission is to 
#  detect exoplanets transiting nearby bright stars, targets for followup 
#  characterization with large ground telescopes such as the Hubble Space 
#  Telescope and the future James Webb Space Telescope.
#
#  Launched        : 2018-Apr-18 22:51 UTC
#  Launch vehicle  : Falcon 9 Block 4
#  Launch site     : SLC-40, Cape Canaveral
#  Payload mass    : 362 kg
#  Ascent duration : 49 minutes, then TESS deployment
#
#  TESS is designed to:
#   - Monitor 200,000 nearby stars for planets
#   - Detect and characterize Earth and Super-Earth size planets
#   - Cover 400X larger sky area than Kepler
#   - Span stellar spectral types of F5 to M5
#
#  Transiting exoplanets allow determination of the following: 
#   - Fundamental properties: 
#       mass, radius, orbit
#   - Dynamics: 
#       planet-planet interactions, mutual inclinations, moons, tides
#   - Atmospheric composition & structure: 
#       transmission spectrum, emission spectrum, 
#
# MISSION OVERVIEW:
#  All-sky, two year photometric exoplanet discovery mission.
#  TESS will tile the sky with 26 observation sectors:
#
#   - At least 27 days staring at each 24 deg. x 96 deg. sector
#   - Brightest 100,000 stars at 1-minute cadence
#   - Full frame images with 30-minute cadence
#   - Map Northern hemisphere in first year
#   - Map Southern hemisphere in second year
#   - Sectors overlap at ecliptic poles for sensitivity to smaller 
#      and longer period planets in JWST Continuous Viewing Zone (CVZ)
#
#  TESS observes from unique High Earth Orbit (HEO):
#   - Unobstructed view for continuous observation
#   - Two 13.7 day orbits per observation sector
#   - Stable 2:1 resonance with Moon's orbit (P/2)
#   - Thermally stable, low-radiation
#
# SPACECRAFT: 
#  Designed for photometric stability. Heritage Orbital LEOStar-2 spacecraft bus:
#   - 3-axis stabilized pointing, with <= 3 arcsecong performance
#   - Two-headed star tracker; 4 wheel zero-momentum system
#   - 400W single-axis articulating solar array
#   - Passive thermal control
#   - Mono-propellant propulsion system
#   - Ka-band 100 Mbps science downlink 
#   - Hexagonal 3.9 x 1.2 x 1.5 meter dimensions when fully deployed
#   - Two 1.1 x 0.89 m solar panels
#
# SCIENCE INSTRUMENT: 
#  Four wide field-of-view CCD cameras. Each of the four cameras has:
#   - 24 deg. x 24 deg. Field-of-View
#   - 100 mm effective pupil diameter
#   - Lens assembly with 7 optical elements
#   - Athermal design
#   - 600nm - 1000nm bandpass
#   - 16.8 Megapixel, low-noise, low-power, MIT Lincoln Lab CCID-80 detector
#
# Trajectory:
#  A SpaceX Falcon 9 launched the 362-kilogram TESS spacecraft into a 
#  Suprasynchronous Transfer Orbit of 200 by 270,000 kilometers at an 
#  inclination of 28.5 degrees. 
#
#  The operational orbit chosen for TESS is a highly eccentric, 2:1 lunar 
#  resonance orbit of 108,400 by 376,300 kilometers at an inclination of 
#  37 degrees, timed so that the spacecraft reaches apogee with the moon at 
#  a phasing of 90 degrees. 
#
#  11 maneuvering engine burns, 3.5 phasing loops, and a lunar flyby will
#  be used during the first 60 days to go from the inital transfer orbit to
#  the operational orbit.
#
#  Post-launch trajectory (starts after launch ascent, L+00:49 min.).
#  Concatenated short-term predictions, each covering 3-4 days:
#
#  Trajectory name                           Start (TDB)          Stop (TDB)
#  ------------------------------------   -----------------   -----------------
#  Concatenated trajectory files (168)    2018-Apr-18 23:37   2021-May-19 13:01
#*******************************************************************************
# 
# 
#*******************************************************************************
#Ephemeris / WWW_USER Fri Nov 22 07:42:47 2019 Pasadena, USA      / Horizons    
#*******************************************************************************
#Target body name: TESS (spacecraft) (-95)         {source: TESS_merged}
#Center body name: Solar System Barycenter (0)     {source: DE431mx}
#Center-site name: BODY CENTER
#*******************************************************************************
#Start time      : A.D. 2018-Dec-01 00:00:00.0000 TDB
#Stop  time      : A.D. 2019-Dec-31 00:00:00.0000 TDB
#Step-size       : 60 minutes
#*******************************************************************************
#Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
#Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
#Center radii    : (undefined)                                                  
#Output units    : AU-D                                                         
#Output type     : GEOMETRIC cartesian states
#Output format   : 4 (position, LT, range, and range-rate)
#Reference frame : ICRF/J2000.0                                                 
#Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
#*******************************************************************************
#            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
#**************************************************************************************************************************************************************************************************
#$$SOE
JDTDB,CalendarDate,X,Y,Z,LT,RG,RR,
2458792.833333333, A.D. 2019-Nov-05 08:00:00.0000,  7.304546547947682E-01,  6.214880898137076E-01,  2.688894875421886E-01,  5.752697503328960E-03,  9.960486960999125E-01, -1.015511739779070E-05,
2458792.875000000, A.D. 2019-Nov-05 09:00:00.0000,  7.299491806163109E-01,  6.219912106962933E-01,  2.690966369725810E-01,  5.752694219948314E-03,  9.960481276001765E-01, -1.711059182821669E-05,
2458792.916666667, A.D. 2019-Nov-05 10:00:00.0000,  7.294431896960915E-01,  6.224936732845933E-01,  2.693035979485007E-01,  5.752689278653632E-03,  9.960472720415239E-01, -2.393471432704780E-05,
2458792.958333333, A.D. 2019-Nov-05 11:00:00.0000,  7.289366867525867E-01,  6.229954806230927E-01,  2.695103717557754E-01,  5.752682710507565E-03,  9.960461348022858E-01, -3.063199444904021E-05,
2458793.000000000, A.D. 2019-Nov-05 12:00:00.0000,  7.284296763464648E-01,  6.234966356689350E-01,  2.697169596315690E-01,  5.752674545511943E-03,  9.960447210771179E-01, -3.720674093938252E-05,
2458793.041666667, A.D. 2019-Nov-05 13:00:00.0000,  7.279221628885761E-01,  6.239971412943829E-01,  2.699233627667850E-01,  5.752664812654748E-03,  9.960430358851340E-01, -4.366307287785883E-05,
2458793.083333333, A.D. 2019-Nov-05 14:00:00.0000,  7.274141506474612E-01,  6.244970002892081E-01,  2.701295823083277E-01,  5.752653539954490E-03,  9.960410840775887E-01, -5.000493009331005E-05,
2458793.125000000, A.D. 2019-Nov-05 15:00:00.0000,  7.269056437564084E-01,  6.249962153630116E-01,  2.703356193612298E-01,  5.752640754502162E-03,  9.960388703451418E-01, -5.623608290500424E-05,
2458793.166666667, A.D. 2019-Nov-05 16:00:00.0000,  7.263966462200980E-01,  6.254947891474679E-01,  2.705414749906570E-01,  5.752626482500914E-03,  9.960363992247282E-01, -6.236014123692844E-05,
2458793.208333333, A.D. 2019-Nov-05 17:00:00.0000,  7.258871619208569E-01,  6.259927241985037E-01,  2.707471502237963E-01,  5.752610749303617E-03,  9.960336751060614E-01, -6.838056315503802E-05,
2458793.250000000, A.D. 2019-Nov-05 18:00:00.0000,  7.253771946245516E-01,  6.264900229984058E-01,  2.709526460516384E-01,  5.752593579448440E-03,  9.960307022377936E-01, -7.430066286601334E-05,
2458793.291666667, A.D. 2019-Nov-05 19:00:00.0000,  7.248667479861487E-01,  6.269866879578598E-01,  2.711579634306592E-01,  5.752574996692545E-03,  9.960274847333502E-01, -8.012361821613965E-05,
2458793.333333333, A.D. 2019-Nov-05 20:00:00.0000,  7.243558255549596E-01,  6.274827214179235E-01,  2.713631032844082E-01,  5.752555024044062E-03,  9.960240265764652E-01, -8.585247772580036E-05,
2458793.375000000, A.D. 2019-Nov-05 21:00:00.0000,  7.238444307795953E-01,  6.279781256519332E-01,  2.715680665050101E-01,  5.752533683792393E-03,  9.960203316264288E-01, -9.149016719156666E-05,
2458793.416666667, A.D. 2019-Nov-05 22:00:00.0000,  7.233325670126481E-01,  6.284729028673484E-01,  2.717728539545854E-01,  5.752510997537003E-03,  9.960164036230723E-01, -9.703949588649109E-05,
2458793.458333333, A.D. 2019-Nov-05 23:00:00.0000,  7.228202375151205E-01,  6.289670552075319E-01,  2.719774664665942E-01,  5.752486986214745E-03,  9.960122461914999E-01, -1.025031623866205E-04,
2458793.500000000, A.D. 2019-Nov-06 00:00:00.0000,  7.223074454606131E-01,  6.294605847534732E-01,  2.721819048471092E-01,  5.752461670125836E-03,  9.960078628465850E-01, -1.078837600514007E-04,
2458793.541666667, A.D. 2019-Nov-06 01:00:00.0000,  7.217941939392815E-01,  6.299534935254520E-01,  2.723861698760220E-01,  5.752435068958505E-03,  9.960032569972389E-01, -1.131837821819539E-04,
2458793.583333333, A.D. 2019-Nov-06 02:00:00.0000,  7.212804859616490E-01,  6.304457834846301E-01,  2.725902623081897E-01,  5.752407201812657E-03,  9.959984319505073E-01, -1.184056268681630E-04,
2458793.625000000, A.D. 2019-Nov-06 03:00:00.0000,  7.207663244620943E-01,  6.309374565346224E-01,  2.727941828745178E-01,  5.752378087221970E-03,  9.959933909153974E-01, -1.235516015798315E-04,
2458793.666666667, A.D. 2019-Nov-06 04:00:00.0000,  7.202517123022867E-01,  6.314285145229784E-01,  2.729979322829930E-01,  5.752347743175351E-03,  9.959881370065913E-01, -1.286239274720527E-04,
2458793.708333333, A.D. 2019-Nov-06 05:00:00.0000,  7.197366522743858E-01,  6.319189592426294E-01,  2.732015112196615E-01,  5.752316187137165E-03,  9.959826732479511E-01, -1.336247434583097E-04,
2458793.750000000, A.D. 2019-Nov-06 06:00:00.0000,  7.192211471040924E-01,  6.324087924332829E-01,  2.734049203495608E-01,  5.752283436066564E-03,  9.959770025758623E-01, -1.385561100524528E-04,
2458793.791666667, A.D. 2019-Nov-06 07:00:00.0000,  7.187051994535519E-01,  6.328980157827646E-01,  2.736081603176060E-01,  5.752249506435913E-03,  9.959711278424266E-01, -1.434200129950831E-04,
2458793.833333333, A.D. 2019-Nov-06 08:00:00.0000,  7.181888119241134E-01,  6.333866309283180E-01,  2.738112317494322E-01,  5.752214414248369E-03,  9.959650518185045E-01, -1.482183666793784E-04,
2458793.875000000, A.D. 2019-Nov-06 09:00:00.0000,  7.176719870589562E-01,  6.338746394578549E-01,  2.740141352521976E-01,  5.752178175054649E-03,  9.959587771966196E-01, -1.529530173880400E-04,
2458793.916666667, A.D. 2019-Nov-06 10:00:00.0000,  7.171547273455924E-01,  6.343620429111628E-01,  2.742168714153495E-01,  5.752140803969063E-03,  9.959523065937330E-01, -1.576257463528593E-04,
2458793.958333333, A.D. 2019-Nov-06 11:00:00.0000,  7.166370352182503E-01,  6.348488427810719E-01,  2.744194408113527E-01,  5.752102315684801E-03,  9.959456425538923E-01, -1.622382726494038E-04,
2458794.000000000, A.D. 2019-Nov-06 12:00:00.0000,  7.161189130601496E-01,  6.353350405145771E-01,  2.746218439963872E-01,  5.752062724488572E-03,  9.959387875507638E-01, -1.667922559352834E-04,
2458794.041666667, A.D. 2019-Nov-06 13:00:00.0000,  7.156003632056708E-01,  6.358206375139238E-01,  2.748240815110120E-01,  5.752022044274578E-03,  9.959317439900547E-01, -1.712892990442177E-04,
2458794.083333333, A.D. 2019-Nov-06 14:00:00.0000,  7.150813879424266E-01,  6.363056351376536E-01,  2.750261538808000E-01,  5.751980288557895E-03,  9.959245142118279E-01, -1.757309504438456E-04,
2458794.125000000, A.D. 2019-Nov-06 15:00:00.0000,  7.145619895132407E-01,  6.367900347016138E-01,  2.752280616169452E-01,  5.751937470487277E-03,  9.959171004927189E-01, -1.801187065657918E-04,
2458794.166666667, A.D. 2019-Nov-06 16:00:00.0000,  7.140421701180401E-01,  6.372738374799314E-01,  2.754298052168425E-01,  5.751893602857396E-03,  9.959095050480569E-01, -1.844540140170777E-04,
2458794.208333333, A.D. 2019-Nov-06 17:00:00.0000,  7.135219319156658E-01,  6.377570447059505E-01,  2.756313851646434E-01,  5.751848698120597E-03,  9.959017300338984E-01, -1.887382716773062E-04,
2458794.250000000, A.D. 2019-Nov-06 18:00:00.0000,  7.130012770256041E-01,  6.382396575731386E-01,  2.758328019317877E-01,  5.751802768398121E-03,  9.958937775489715E-01, -1.929728326913434E-04,
2458794.291666667, A.D. 2019-Nov-06 19:00:00.0000,  7.124802075296471E-01,  6.387216772359586E-01,  2.760340559775124E-01,  5.751755825490901E-03,  9.958856496365442E-01, -1.971590063604694E-04,
2458794.333333333, A.D. 2019-Nov-06 20:00:00.0000,  7.119587254734792E-01,  6.392031048107129E-01,  2.762351477493397E-01,  5.751707880889877E-03,  9.958773482862112E-01, -2.012980599396655E-04,
2458794.375000000, A.D. 2019-Nov-06 21:00:00.0000,  7.114368328682054E-01,  6.396839413763519E-01,  2.764360776835459E-01,  5.751658945785922E-03,  9.958688754356120E-01, -2.053912203429973E-04,
2458794.416666667, A.D. 2019-Nov-06 22:00:00.0000,  7.109145316918126E-01,  6.401641879752590E-01,  2.766368462056106E-01,  5.751609031079344E-03,  9.958602329720765E-01, -2.094396757654276E-04,
2458794.458333333, A.D. 2019-Nov-06 23:00:00.0000,  7.103918238905715E-01,  6.406438456140054E-01,  2.768374537306469E-01,  5.751558147389020E-03,  9.958514227342061E-01, -2.134445772242016E-04,
2458794.500000000, A.D. 2019-Nov-07 00:00:00.0000,  7.098687113803910E-01,  6.411229152640759E-01,  2.770379006638182E-01,  5.751506305061166E-03,  9.958424465133929E-01, -2.174070400232052E-04,
2458794.541666667, A.D. 2019-Nov-07 01:00:00.0000,  7.093451960480937E-01,  6.416013978625748E-01,  2.772381874007315E-01,  5.751453514177698E-03,  9.958333060552662E-01, -2.213281451504207E-04,
2458794.583333333, A.D. 2019-Nov-07 02:00:00.0000,  7.088212797527287E-01,  6.420792943128918E-01,  2.774383143278322E-01,  5.751399784564563E-03,  9.958240030611365E-01, -2.252089405969314E-04,
2458794.625000000, A.D. 2019-Nov-07 03:00:00.0000,  7.082969643266813E-01,  6.425566054853675E-01,  2.776382818227618E-01,  5.751345125799192E-03,  9.958145391892836E-01, -2.290504426346967E-04,
2458794.666666667, A.D. 2019-Nov-07 04:00:00.0000,  7.077722515768906E-01,  6.430333322179121E-01,  2.778380902547187E-01,  5.751289547218202E-03,  9.958049160562937E-01, -2.328536370140320E-04,
2458794.708333333, A.D. 2019-Nov-07 05:00:00.0000,  7.072471432859493E-01,  6.435094753166123E-01,  2.780377399847990E-01,  5.751233057924549E-03,  9.957951352382941E-01, -2.366194801159802E-04,
2458794.750000000, A.D. 2019-Nov-07 06:00:00.0000,  7.067216412131789E-01,  6.439850355563148E-01,  2.782372313663277E-01,  5.751175666794459E-03,  9.957851982721558E-01, -2.403489000495411E-04,
2458794.791666667, A.D. 2019-Nov-07 07:00:00.0000,  7.061957470956708E-01,  6.444600136811858E-01,  2.784365647451780E-01,  5.751117382484110E-03,  9.957751066566499E-01, -2.440427976965924E-04,
2458794.833333333, A.D. 2019-Nov-07 08:00:00.0000,  7.056694626492882E-01,  6.449344104052518E-01,  2.786357404600788E-01,  5.751058213436067E-03,  9.957648618535609E-01, -2.477020477097470E-04,
2458794.875000000, A.D. 2019-Nov-07 09:00:00.0000,  7.051427895696342E-01,  6.454082264129193E-01,  2.788347588429121E-01,  5.750998167885464E-03,  9.957544652887580E-01, -2.513274994637278E-04,
2458794.916666667, A.D. 2019-Nov-07 10:00:00.0000,  7.046157295329939E-01,  6.458814623594742E-01,  2.790336202190010E-01,  5.750937253865993E-03,  9.957439183532318E-01, -2.549199779611575E-04,
2458794.958333333, A.D. 2019-Nov-07 11:00:00.0000,  7.040882841972387E-01,  6.463541188715646E-01,  2.792323249073883E-01,  5.750875479215654E-03,  9.957332224040902E-01, -2.584802846984273E-04,
2458795.000000000, A.D. 2019-Nov-07 12:00:00.0000,  7.035604552027086E-01,  6.468261965476613E-01,  2.794308732211059E-01,  5.750812851582312E-03,  9.957223787655202E-01, -2.620091984900615E-04,
2458795.041666667, A.D. 2019-Nov-07 13:00:00.0000,  7.030322441730653E-01,  6.472976959585042E-01,  2.796292654674367E-01,  5.750749378429072E-03,  9.957113887297177E-01, -2.655074762564575E-04,
2458795.083333333, A.D. 2019-Nov-07 14:00:00.0000,  7.025036517939015E-01,  6.477686189600155E-01,  2.798275010656142E-01,  5.750685066780524E-03,  9.957002535129531E-01, -2.689755397791194E-04,
2458795.125000000, A.D. 2019-Nov-07 15:00:00.0000,  7.019746815142865E-01,  6.482389634580991E-01,  2.800255820579494E-01,  5.750619924339631E-03,  9.956889744489531E-01, -2.724147269405821E-04,
2458795.166666667, A.D. 2019-Nov-07 16:00:00.0000,  7.014453339787208E-01,  6.487087312411765E-01,  2.802235078728428E-01,  5.750553957711736E-03,  9.956775526813976E-01, -2.758254248218147E-04,
2458795.208333333, A.D. 2019-Nov-07 17:00:00.0000,  7.009156107521948E-01,  6.491779227731753E-01,  2.804212787970415E-01,  5.750487173670904E-03,  9.956659893831793E-01, -2.792083099638256E-04,
2458795.250000000, A.D. 2019-Nov-07 18:00:00.0000,  7.003855133869378E-01,  6.496465384922656E-01,  2.806188951127399E-01,  5.750419578830632E-03,  9.956542856993899E-01, -2.825640404569473E-04,
2458795.291666667, A.D. 2019-Nov-07 19:00:00.0000,  6.998550434231353E-01,  6.501145788112067E-01,  2.808163570977986E-01,  5.750351179648205E-03,  9.956424427480729E-01, -2.858932565428921E-04,
2458795.333333333, A.D. 2019-Nov-07 20:00:00.0000,  6.993242023896369E-01,  6.505820441176803E-01,  2.810136650259598E-01,  5.750281982428925E-03,  9.956304616209588E-01, -2.891965811882923E-04,
2458795.375000000, A.D. 2019-Nov-07 21:00:00.0000,  6.987929918046411E-01,  6.510489347746080E-01,  2.812108191670554E-01,  5.750211993330207E-03,  9.956183433841701E-01, -2.924746206336262E-04,
2458795.416666667, A.D. 2019-Nov-07 22:00:00.0000,  6.982614131763668E-01,  6.515152511204567E-01,  2.814078197872111E-01,  5.750141218365532E-03,  9.956060890789088E-01, -2.957279649171952E-04,
2458795.458333333, A.D. 2019-Nov-07 23:00:00.0000,  6.977294680037129E-01,  6.519809934695280E-01,  2.816046671490461E-01,  5.750069663408292E-03,  9.955936997221216E-01, -2.989571883738825E-04,
2458795.500000000, A.D. 2019-Nov-08 00:00:00.0000,  6.971971577768986E-01,  6.524461621122359E-01,  2.818013615118671E-01,  5.749997334195508E-03,  9.955811763071425E-01, -3.021628501126793E-04,
2458795.541666667, A.D. 2019-Nov-08 01:00:00.0000,  6.966644839780796E-01,  6.529107573153705E-01,  2.819979031318548E-01,  5.749924236331365E-03,  9.955685198043064E-01, -3.053454944725638E-04,
2458795.583333333, A.D. 2019-Nov-08 02:00:00.0000,  6.961314480820278E-01,  6.533747793223517E-01,  2.821942922622653E-01,  5.749850375290998E-03,  9.955557311616028E-01, -3.085056514516384E-04,
2458795.625000000, A.D. 2019-Nov-08 03:00:00.0000,  6.955980515566496E-01,  6.538382283534645E-01,  2.823905291535987E-01,  5.749775756423482E-03,  9.955428113051963E-01, -3.116438371302339E-04,
2458795.666666667, A.D. 2019-Nov-08 04:00:00.0000,  6.950642958636400E-01,  6.543011046060896E-01,  2.825866140537834E-01,  5.749700384955403E-03,  9.955297611400419E-01, -3.147605540632510E-04,
2458795.708333333, A.D. 2019-Nov-08 05:00:00.0000,  6.945301824590592E-01,  6.547634082549161E-01,  2.827825472083529E-01,  5.749624265993995E-03,  9.955165815504292E-01, -3.178562916601115E-04,
2458795.750000000, A.D. 2019-Nov-08 06:00:00.0000,  6.939957127939088E-01,  6.552251394521449E-01,  2.829783288606198E-01,  5.749547404530258E-03,  9.955032734005235E-01, -3.209315265480763E-04,
2458795.791666667, A.D. 2019-Nov-08 07:00:00.0000,  6.934608883147071E-01,  6.556862983276807E-01,  2.831739592518466E-01,  5.749469805442004E-03,  9.954898375348918E-01, -3.239867229174880E-04,
2458795.833333333, A.D. 2019-Nov-08 08:00:00.0000,  6.929257104640488E-01,  6.561468849893114E-01,  2.833694386214144E-01,  5.749391473496796E-03,  9.954762747790120E-01, -3.270223328522525E-04,
2458795.875000000, A.D. 2019-Nov-08 09:00:00.0000,  6.923901806811671E-01,  6.566068995228774E-01,  2.835647672069893E-01,  5.749312413354832E-03,  9.954625859397727E-01, -3.300387966429463E-04,
2458795.916666667, A.D. 2019-Nov-08 10:00:00.0000,  6.918543004024829E-01,  6.570663419924290E-01,  2.837599452446865E-01,  5.749232629571745E-03,  9.954487718059569E-01, -3.330365430856086E-04,
2458795.958333333, A.D. 2019-Nov-08 11:00:00.0000,  6.913180710621528E-01,  6.575252124403742E-01,  2.839549729692333E-01,  5.749152126601337E-03,  9.954348331487165E-01, -3.360159897639771E-04,
2458796.000000000, A.D. 2019-Nov-08 12:00:00.0000,  6.907814940926109E-01,  6.579835108876150E-01,  2.841498506141291E-01,  5.749070908798237E-03,  9.954207707220319E-01, -3.389775433182932E-04,
2458796.041666667, A.D. 2019-Nov-08 13:00:00.0000,  6.902445709251093E-01,  6.584412373336731E-01,  2.843445784118053E-01,  5.748988980420510E-03,  9.954065852631647E-01, -3.419215996985685E-04,
2458796.083333333, A.D. 2019-Nov-08 14:00:00.0000,  6.897073029902506E-01,  6.588983917568066E-01,  2.845391565937835E-01,  5.748906345632197E-03,  9.953922774930963E-01, -3.448485444056034E-04,
2458796.125000000, A.D. 2019-Nov-08 15:00:00.0000,  6.891696917185246E-01,  6.593549741141154E-01,  2.847335853908324E-01,  5.748823008505813E-03,  9.953778481169603E-01, -3.477587527177550E-04,
2458796.166666667, A.D. 2019-Nov-08 16:00:00.0000,  6.886317385408367E-01,  6.598109843416358E-01,  2.849278650331235E-01,  5.748738973024758E-03,  9.953632978244614E-01, -3.506525899066833E-04,
2458796.208333333, A.D. 2019-Nov-08 17:00:00.0000,  6.880934448890411E-01,  6.602664223544279E-01,  2.851219957503876E-01,  5.748654243085728E-03,  9.953486272902915E-01, -3.535304114396727E-04,
2458796.250000000, A.D. 2019-Nov-08 18:00:00.0000,  6.875548121964671E-01,  6.607212880466493E-01,  2.853159777720686E-01,  5.748568822501024E-03,  9.953338371745301E-01, -3.563925631720533E-04,
2458796.291666667, A.D. 2019-Nov-08 19:00:00.0000,  6.870158418984531E-01,  6.611755812916225E-01,  2.855098113274792E-01,  5.748482715000868E-03,  9.953189281230453E-01, -3.592393815263422E-04,
2458796.333333333, A.D. 2019-Nov-08 20:00:00.0000,  6.864765354328729E-01,  6.616293019418891E-01,  2.857034966459542E-01,  5.748395924235634E-03,  9.953039007678792E-01, -3.620711936616463E-04,
2458796.375000000, A.D. 2019-Nov-08 21:00:00.0000,  6.859368942406715E-01,  6.620824498292572E-01,  2.858970339570062E-01,  5.748308453778070E-03,  9.952887557276344E-01, -3.648883176296468E-04,
2458796.416666667, A.D. 2019-Nov-08 22:00:00.0000,  6.853969197663959E-01,  6.625350247648376E-01,  2.860904234904796E-01,  5.748220307125461E-03,  9.952734936078472E-01, -3.676910625204348E-04,
2458796.458333333, A.D. 2019-Nov-08 23:00:00.0000,  6.848566134587322E-01,  6.629870265390699E-01,  2.862836654767057E-01,  5.748131487701779E-03,  9.952581150013594E-01, -3.704797285953077E-04,
2458796.500000000, A.D. 2019-Nov-09 00:00:00.0000,  6.843159767710473E-01,  6.634384549217415E-01,  2.864767601466590E-01,  5.748041998859798E-03,  9.952426204886859E-01, -3.732546074077667E-04,
2458796.541666667, A.D. 2019-Nov-09 01:00:00.0000,  6.837750111619111E-01,  6.638893096619903E-01,  2.866697077321078E-01,  5.747951843883064E-03,  9.952270106383558E-01, -3.760159819150520E-04,
2458796.583333333, A.D. 2019-Nov-09 02:00:00.0000,  6.832337180957128E-01,  6.643395904883159E-01,  2.868625084657872E-01,  5.747861025988306E-03,  9.952112860073277E-01, -3.787641265720202E-04,
2458796.625000000, A.D. 2019-Nov-09 03:00:00.0000,  6.826920990431170E-01,  6.647892971085522E-01,  2.870551625815424E-01,  5.747769548326994E-03,  9.951954471412617E-01, -3.814993074246471E-04,
2458796.666666667, A.D. 2019-Nov-09 04:00:00.0000,  6.821501554816851E-01,  6.652384292098569E-01,  2.872476703144937E-01,  5.747677413987642E-03,  9.951794945749179E-01, -3.842217821833804E-04,
2458796.708333333, A.D. 2019-Nov-09 05:00:00.0000,  6.816078888964270E-01,  6.656869864586791E-01,  2.874400319011979E-01,  5.747584625997755E-03,  9.951634288324925E-01, -3.869318002900758E-04,
2458796.750000000, A.D. 2019-Nov-09 06:00:00.0000,  6.810653007803698E-01,  6.661349685007196E-01,  2.876322475798112E-01,  5.747491187325789E-03,  9.951472504279574E-01, -3.896296029746520E-04,
2458796.791666667, A.D. 2019-Nov-09 07:00:00.0000,  6.805223926351428E-01,  6.665823749608815E-01,  2.878243175902544E-01,  5.747397100883144E-03,  9.951309598654059E-01, -3.923154232995426E-04,
2458796.833333333, A.D. 2019-Nov-09 08:00:00.0000,  6.799791659715638E-01,  6.670292054432109E-01,  2.880162421743801E-01,  5.747302369526103E-03,  9.951145576393885E-01, -3.949894861944981E-04,
2458796.875000000, A.D. 2019-Nov-09 09:00:00.0000,  6.794356223102370E-01,  6.674754595308284E-01,  2.882080215761416E-01,  5.747206996057798E-03,  9.950980442352518E-01, -3.976520084789100E-04,
2458796.916666667, A.D. 2019-Nov-09 10:00:00.0000,  6.788917631821652E-01,  6.679211367858514E-01,  2.883996560417660E-01,  5.747110983230167E-03,  9.950814201294796E-01, -4.003031988722293E-04,
2458796.958333333, A.D. 2019-Nov-09 11:00:00.0000,  6.783475901293647E-01,  6.683662367493042E-01,  2.885911458199280E-01,  5.747014333745887E-03,  9.950646857900256E-01, -4.029432579929954E-04,
2458797.000000000, A.D. 2019-Nov-09 12:00:00.0000,  6.778031047054988E-01,  6.688107589410207E-01,  2.887824911619281E-01,  5.746917050260329E-03,  9.950478416766535E-01, -4.055723783442923E-04,
2458797.041666667, A.D. 2019-Nov-09 13:00:00.0000,  6.772583084765224E-01,  6.692547028595373E-01,  2.889736923218738E-01,  5.746819135383532E-03,  9.950308882412771E-01, -4.081907442865296E-04,
2458797.083333333, A.D. 2019-Nov-09 14:00:00.0000,  6.767132030213364E-01,  6.696980679819734E-01,  2.891647495568639E-01,  5.746720591682142E-03,  9.950138259282975E-01, -4.107985319980151E-04,
2458797.125000000, A.D. 2019-Nov-09 15:00:00.0000,  6.761677899324604E-01,  6.701408537639045E-01,  2.893556631271764E-01,  5.746621421681396E-03,  9.949966551749462E-01, -4.133959094216644E-04,
2458797.166666667, A.D. 2019-Nov-09 16:00:00.0000,  6.756220708167208E-01,  6.705830596392236E-01,  2.895464332964617E-01,  5.746521627867127E-03,  9.949793764116314E-01, -4.159830361984814E-04,
2458797.208333333, A.D. 2019-Nov-09 17:00:00.0000,  6.750760472959504E-01,  6.710246850199922E-01,  2.897370603319380E-01,  5.746421212687745E-03,  9.949619900622824E-01, -4.185600635885582E-04,
2458797.250000000, A.D. 2019-Nov-09 18:00:00.0000,  6.745297210077109E-01,  6.714657292962818E-01,  2.899275445045928E-01,  5.746320178556278E-03,  9.949444965447021E-01, -4.211271343773442E-04,
2458797.291666667, A.D. 2019-Nov-09 19:00:00.0000,  6.739830936060313E-01,  6.719061918360033E-01,  2.901178860893889E-01,  5.746218527852430E-03,  9.949268962709230E-01, -4.236843827682296E-04,
2458797.333333333, A.D. 2019-Nov-09 20:00:00.0000,  6.734361667621651E-01,  6.723460719847281E-01,  2.903080853654753E-01,  5.746116262924652E-03,  9.949091896475677E-01, -4.262319342598459E-04,
2458797.375000000, A.D. 2019-Nov-09 21:00:00.0000,  6.728889421653675E-01,  6.727853690654938E-01,  2.904981426164030E-01,  5.746013386092253E-03,  9.948913770762113E-01, -4.287699055081703E-04,
2458797.416666667, A.D. 2019-Nov-09 22:00:00.0000,  6.723414215236972E-01,  6.732240823786032E-01,  2.906880581303482E-01,  5.745909899647549E-03,  9.948734589537561E-01, -4.312984041711803E-04,
2458797.458333333, A.D. 2019-Nov-09 23:00:00.0000,  6.717936065648383E-01,  6.736622112014107E-01,  2.908778322003403E-01,  5.745805805858051E-03,  9.948554356728099E-01, -4.338175287355179E-04,
